2024-12-05 12:35:25.567; TRACE; INFO; http://localhost:8000/admin/slow; GET; 76d2d450-b13d-4a79-ba02-056cd31c16cf; user-2cfa0ef1; 0:0:0:0:0:0:0:1; PC; ; ;  
2024-12-09 16:57:13.581; TRACE; INFO; com.example.neobns.controller.TransferController; transfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; ; ;  
2024-12-09 16:57:13.612; TRACE; INFO; com.example.neobns.service.TransferService; initiateTransfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; ; ;  
2024-12-09 16:57:13.644; TRACE; INFO; http://localhost:8090/transfer/ex; POST; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; ; ;  
2024-12-09 16:57:13.695; TRACE; INFO; com.example.neobns.controller.TransferController; transfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; ; ;  
2024-12-09 16:57:13.777; TRACE; INFO; com.example.neobns.service.TransferService; insertTransferDetail; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; ; ;  
2024-12-09 16:57:13.795; TRACE; INFO; com.example.neobns.mapper.TransferMapper; insertTransferDetails; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; ; ;  
2024-12-09 16:57:13.834; TRACE; INFO; SQL; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?); 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; 4; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?);  
2024-12-09 16:57:13.852; SLOW; INFO; SQL; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?); 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; 4; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?);  
2024-12-09 16:57:13.871; TRACE; INFO; com.example.neobns.mapper.TransferMapper; insertTransferDetails; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; 76; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?);  
2024-12-09 16:57:13.888; TRACE; INFO; com.example.neobns.service.TransferService; insertTransferDetail; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; 111; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?);  
2024-12-09 16:57:13.905; TRACE; INFO; com.example.neobns.controller.TransferController; transfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 127.0.0.1; PC; 221; INSERT INTO transfer_details (from_account, to_account, money) VALUES (?, ?, ?);  
2024-12-09 16:57:13.923; TRACE; INFO; http://localhost:8090/transfer/ex; POST; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 279; ;  
2024-12-09 16:57:13.952; SLOW; INFO; http://localhost:8090/transfer/ex; POST; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 279; ;  
2024-12-09 16:57:13.985; TRACE; INFO; com.example.neobns.service.TransferService; initiateTransfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 373; ;  
2024-12-09 16:57:14.017; TRACE; INFO; com.example.neobns.controller.TransferController; transfer; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 436; ;  
2024-12-09 16:57:14.048; TRACE; INFO; http://localhost:8000/quitstart/transfer; POST; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 505; ;  
2024-12-09 16:57:14.079; SLOW; INFO; http://localhost:8000/quitstart/transfer; POST; 2d219a75-be68-4fd5-8825-f2fc7da94c39; user-e42ccca1; 0:0:0:0:0:0:0:1; PC; 505; ;  
